"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"1278","48099010701","48099",0,4684,1748,65063,20.73,5.172,59.153,8.158
"1279","48099010702","48099",0,2597,1249,48830,13.054,6.72,58.763,11.314
"1280","48099010802","48099",0,6663,2330,82744,17.124,4.365,84.949,3.871
"1281","48099010803","48099",0,2573,893,92165,11.387,9.597,86.39,4.659
"1282","48099010804","48099",0,4279,1987,60210,26.782,10.714,54.808,6.603
"1283","48099980000","48099",0,689,0,NA,30.624,0,NA,0
"1284","48101950100","48101",0,1647,692,47625,23.619,18.14,67.672,4.144
"1285","48103950100","48103",0,4636,1670,71364,65.897,24.983,62.157,2.983
"1286","48105950100","48105",0,2949,1289,64103,58.596,28.072,64.378,1.951
"1287","48107950100","48107",0,1954,760,48409,56.96,21.504,67.788,6.158
"1288","48107950200","48107",0,1867,772,55469,54.365,24.091,51.663,4.913
"1289","48107950300","48107",0,1336,462,46333,59.88,20.449,47.647,3.13
"1290","48109950300","48109",0,2181,629,35924,81.339,23.637,72.814,10.058
"1291","48111950100","48111",0,1623,560,68370,11.337,22.66,85.496,4.061
"1292","48111950300","48111",0,5542,1773,72925,58.607,21.756,34.159,2.189
"1293","48113000100","48113",0,3994,1684,138875,12.369,0,97.909,0.629
"1294","48113000201","48113",0,2872,1175,188144,5.745,1.303,96.84,1.907
"1295","48113000202","48113",0,3817,1755,147375,10.06,0.115,92.832,0.527
"1296","48113000300","48113",0,4325,2135,95671,11.237,0,88.987,3.651
"1297","48113000401","48113",0,4649,2049,55685,36.567,20.489,60.974,3.077
"1298","48113000405","48113",0,1971,1254,59432,19.077,8,49.56,9.001
"1299","48113000407","48113",0,2187,1089,50447,56.79,8.999,52.615,4.223
"1300","48113000408","48113",0,2301,1411,69705,30.422,5.514,76.947,5.475
"1301","48113000409","48113",0,4157,2719,69292,22.131,5.296,83.028,5.877
"1302","48113000410","48113",0,4416,1430,52868,70.426,51.585,60.248,4.427
"1303","48113000501","48113",0,1945,1414,78533,22.725,0,90.848,1.234
"1304","48113000502","48113",0,2188,1511,115703,11.426,0.287,97.057,0.651
"1305","48113000503","48113",0,2059,1565,75613,14.376,1.849,77.119,0.499
"1306","48113000605","48113",0,2304,1582,109884,13.021,3.811,87.633,3.188
"1307","48113000606","48113",0,3095,1929,135379,10.145,0.573,95.621,1.517
"1308","48113000607","48113",0,1877,1249,111544,10.442,2.3,81.694,4.606
"1309","48113000608","48113",0,2427,1617,113778,20.354,3.668,81.127,8.627
"1310","48113000609","48113",0,1606,1001,92083,15.94,0,56.019,4.922
"1311","48113000610","48113",0,2401,1055,36947,76.093,46.838,65.646,8.684
"1312","48113000611","48113",0,2042,1437,66385,26.738,6.667,84.271,6.882
"1313","48113000703","48113",0,2940,1898,125208,8.469,0,92.883,5.096
"1314","48113000704","48113",0,3406,2321,119250,13.799,0,96.392,4.26
"1315","48113000705","48113",0,2204,1376,111406,11.434,3.628,90.865,3.037
"1316","48113000706","48113",0,2023,1440,123889,15.818,0,98.239,1.966
"1317","48113000801","48113",0,3874,1637,79861,41.998,11.39,52.264,6.022
"1318","48113000802","48113",0,3224,1752,75000,37.748,18.387,72.153,8.075
"1319","48113000901","48113",0,2426,1593,114244,16.529,0.096,86.072,1.101
"1320","48113000902","48113",0,2575,1446,75132,32.583,9.445,77.992,6.001
"1321","48113001001","48113",0,1454,656,171000,6.259,1.812,91.595,0.51
"1322","48113001002","48113",0,2106,961,131806,24.359,6.818,93.739,4.207
"1323","48113001101","48113",0,3597,1839,150864,11.76,3.499,76.108,3.144
"1324","48113001102","48113",0,2615,1232,156852,6.31,1.051,85.434,2.128
"1325","48113001202","48113",0,3744,2046,71667,30.395,8.39,66.813,3.904
"1326","48113001203","48113",0,1218,458,105208,44.335,21.879,72.986,1.821
"1327","48113001204","48113",0,2095,658,66020,88.687,41.213,12.093,11.769
"1328","48113001301","48113",0,2626,1479,86397,31.531,12.179,74.096,1.577
"1329","48113001302","48113",0,2790,1270,66615,28.065,6.241,52.422,18.947
"1330","48113001400","48113",0,3161,1534,66652,37.551,12,25.72,1.034
"1331","48113001502","48113",0,2668,1266,49474,51.387,35.732,21.548,0
"1332","48113001503","48113",0,1545,1064,42120,25.049,17.177,53.175,4.01
"1333","48113001504","48113",0,2713,1450,71364,30.52,9.599,61.357,5.947
"1334","48113001601","48113",0,2440,1369,45706,26.639,15.241,66.906,10.326
"1335","48113001602","48113",0,2639,1637,122663,14.134,0.902,98.718,4.344
"1336","48113001703","48113",0,3129,2174,107154,10.163,0,98.788,1.276
"1337","48113001705","48113",0,2823,2075,116178,9.423,0,79.71,2.887
"1338","48113001801","48113",0,2460,1702,73914,6.707,0.845,68.365,5.532
"1339","48113001802","48113",0,3051,2155,100299,12.422,0,94.749,4.998
"1340","48113001901","48113",0,3848,2704,120350,14.111,0,95.244,0.738
"1341","48113001902","48113",0,4667,3135,97270,13.52,2.323,89.391,2.063
"1342","48113002001","48113",0,2492,1496,58523,28.852,0.754,78.158,11.489
"1343","48113002002","48113",0,2966,998,43118,81.693,67.427,20.365,21.777
"1344","48113002100","48113",0,2922,2024,98491,16.188,4.022,80.475,2.238
"1345","48113002200","48113",0,2507,1512,77961,18.269,6.914,79.64,4.818
"1346","48113002400","48113",0,2890,1036,59583,72.353,43.023,28.312,5.241
"1347","48113002500","48113",0,5602,1794,50149,72.421,44.316,28,9.488
"1348","48113002703","48113",0,5828,2031,30048,32.052,29.464,53.211,11.375
"1349","48113003102","48113",0,1482,977,109875,16.937,2.315,79.536,2.426
"1350","48113003103","48113",0,2781,1898,82833,15.965,1.685,68.075,1.427
"1351","48113003700","48113",0,3295,1187,54427,17.36,24.463,47.045,8.724
"1352","48113004201","48113",0,4056,1820,76293,47.239,16.097,70.284,5.092
"1353","48113004202","48113",0,1825,896,96111,45.26,16.826,65.812,4.229
"1354","48113004300","48113",0,5119,2799,69670,41.707,9.546,69.261,1.702
"1355","48113004400","48113",0,3736,1689,142629,21.119,4.909,89.528,2.973
"1356","48113004500","48113",0,5734,1847,62766,77.136,36.319,49.733,5.533
"1357","48113004600","48113",0,1821,859,76717,33.992,12.639,82.671,2.681
"1358","48113004700","48113",0,2727,853,53512,77.374,54.705,31.554,5.467
"1359","48113004800","48113",0,2561,826,55385,92.542,54.557,6.712,1.741
"1360","48113005000","48113",0,3372,1250,50967,88.849,47.656,21.832,1.139
"1361","48113005100","48113",0,2595,742,62213,83.622,29.658,63.237,7.718
"1362","48113005200","48113",0,4561,1457,86927,65.972,37.664,29.814,8.845
"1363","48113005300","48113",0,6606,2153,56493,83.53,35.981,46.376,9.286
"1364","48113005400","48113",0,5336,1692,46671,63.025,34.212,33.712,4.629
"1365","48113005500","48113",0,4182,1391,59190,54.926,19.944,28.982,4.576
"1366","48113005600","48113",0,7850,1850,55440,82.331,43.741,48.924,7.141
"1367","48113005700","48113",0,5299,1998,35990,55.69,32.745,53.722,5.817
"1368","48113005901","48113",0,5291,1857,41207,49.31,24.211,63.18,2.957
"1369","48113005902","48113",0,4786,1484,33484,33.368,21.963,72.501,8.719
"1370","48113006001","48113",0,3680,1176,53908,88.207,53.427,51.035,8.472
"1371","48113006002","48113",0,6148,2029,27745,19.681,19.533,81.485,3.587
"1372","48113006100","48113",0,4850,1646,55583,55.381,29.955,35.943,9.748
"1373","48113006200","48113",0,6315,2202,48750,55.471,21.636,50.308,8.584
"1374","48113006301","48113",0,6208,1832,68384,87.178,38.765,62.14,5.272
"1375","48113006302","48113",0,4079,1532,72361,76.22,40.725,58.304,6.432
"1376","48113006401","48113",0,2797,892,65909,86.772,29.753,61.916,2.764
"1377","48113006402","48113",0,4995,1384,51579,97.357,53.333,60.878,5.012
"1378","48113006501","48113",0,5658,1506,73534,91.835,43.278,50.06,4.804
"1379","48113006502","48113",0,4162,1023,74083,90.798,38.277,44.263,6.942
"1380","48113006701","48113",0,4800,1350,51578,95.667,61.299,15.311,8.466
"1381","48113006702","48113",0,2425,809,45505,90.021,44.023,37.132,4.553
"1382","48113006800","48113",0,5078,2040,56310,77.905,29.637,55.033,6.099
"1383","48113006900","48113",0,3837,1317,63479,61.402,28.705,19.949,3.239
"1384","48113007101","48113",0,2136,1017,127629,14.279,0,83.611,0.71
"1385","48113007102","48113",0,4800,2455,73940,22.271,10.447,62.544,1.215
"1386","48113007203","48113",0,3512,1205,47869,79.869,55.929,-9.682,1.863
"1387","48113007204","48113",0,4326,1415,43323,82.963,53.797,-1.575,15.735
"1388","48113007205","48113",0,4947,1687,42075,91.247,56.743,-20.069,8.544
"1389","48113007206","48113",0,3244,1073,43292,82.583,60.293,-53.993,4.252
"1390","48113007301","48113",0,1783,744,250001,7.235,0.074,95.467,3.393
"1391","48113007302","48113",0,3973,1636,205643,6.796,1.715,89.528,4.242
"1392","48113007601","48113",0,1745,737,173015,9.628,3.743,95.33,0.539
"1393","48113007604","48113",0,2846,1039,250001,5.2,1.464,96.947,2.404
"1394","48113007605","48113",0,1605,758,203839,4.486,0.859,96.622,4.586
"1395","48113007701","48113",0,1971,1212,98214,1.522,1.923,100,0
"1396","48113007702","48113",0,3252,1701,106023,2.983,0.766,96.086,1.388
"1397","48113007801","48113",0,2315,1296,88166,1.685,0,88.26,7.897
"1398","48113007805","48113",0,2509,1358,58750,34.157,12.082,83.929,5.561
"1399","48113007809","48113",0,3138,1513,85045,27.98,9.754,69.277,6.708
"1400","48113007810","48113",0,4219,1817,81393,16.852,7.008,67.2,4.219
"1401","48113007812","48113",0,2780,1095,205023,8.849,1.867,97.126,1.938
"1402","48113007815","48113",0,5044,1868,39367,18.22,35.542,15.433,4.883
"1403","48113007819","48113",0,2311,1232,42658,48.68,18.16,33.254,2.423
"1404","48113007821","48113",0,3637,1515,40454,46.962,30.728,16.044,3.35
"1405","48113007822","48113",0,1932,1175,81518,19.928,1.268,90.609,4.282
"1406","48113007823","48113",0,2695,1323,68528,29.425,8.66,49.604,4.081
"1407","48113007824","48113",0,1852,691,211458,15.821,1.183,84.688,1.619
"1408","48113007825","48113",0,4917,2455,67043,24.629,1.069,52.174,3.702
"1409","48113007826","48113",0,1340,938,58000,24.701,1.494,92.786,1.434
"1410","48113007827","48113",0,2905,1319,51237,31.773,12.274,47.349,10.376
"1411","48113007828","48113",0,4912,2298,53991,12.337,5.832,27.21,3.519
"1412","48113007829","48113",0,2507,932,58816,17.87,0,61.246,25.774
"1413","48113007830","48113",0,3026,1222,40490,66.325,27.457,11.536,1.958
"1414","48113007831","48113",0,2350,1066,45652,35.489,25.579,30.686,5.985
"1415","48113007832","48113",0,2551,1065,41128,38.299,53.305,-1.834,0.683
"1416","48113007833","48113",0,2887,1034,32520,71.181,40.796,-22.305,2.655
"1417","48113007834","48113",0,2416,1359,40203,18.005,8.675,67.356,3.783
"1418","48113007835","48113",0,2661,1488,52093,21.646,17.971,44.253,2.293
"1419","48113007902","48113",0,5077,2457,113555,8.588,2.041,75.243,3.071
"1420","48113007903","48113",0,1958,948,136316,10.317,4.072,90.078,0.629
"1421","48113007906","48113",0,2155,1002,154792,5.429,1.877,94.906,2.586
"1422","48113007909","48113",0,2205,1369,68914,13.968,0,90.797,3.699
"1423","48113007910","48113",0,2940,1926,63067,24.592,4.645,90.671,4.563
"1424","48113007912","48113",0,2188,1154,66635,11.152,0,81.274,6.008
"1425","48113007913","48113",0,2669,1863,71494,10.566,0.914,94.088,1.342
"1426","48113007914","48113",0,3876,2168,68648,7.043,13.692,95.828,10.134
"1427","48113007915","48113",0,1596,1076,70917,13.221,0.919,87.624,2.767
"1428","48113007916","48113",0,1359,829,91328,12.951,1.224,88.548,3.653
"1429","48113008000","48113",0,7316,2569,244010,7.449,0.491,98.766,2.718
"1430","48113008101","48113",0,1626,1140,62654,17.22,3.813,57.292,2.656
"1431","48113008102","48113",0,4068,1803,171534,16.298,0,93.551,2.331
"1432","48113008200","48113",0,3777,1569,84650,32.168,7.151,88.187,1.826
"1433","48113008401","48113",0,5200,1699,45707,88.731,38.592,38.925,1.465
"1434","48113008402","48113",0,3678,1172,61174,79.01,48.148,43.392,7.422
"1435","48113008500","48113",0,4086,1078,51875,76.187,36.56,52.32,1.781
"1436","48113008604","48113",0,2590,1056,28333,32.201,27.374,59.5,10.132
"1437","48113008701","48113",0,5337,1981,22256,22.428,32.531,58.425,8.564
"1438","48113008703","48113",0,3855,1105,46477,57.925,42.937,58.864,11.283
"1439","48113008704","48113",0,4301,1629,16720,37.48,29.817,50.251,2.524
"1440","48113008705","48113",0,1653,559,38438,54.325,31.74,48.191,9.766
"1441","48113008801","48113",0,2703,1178,33571,26.896,24.433,64.815,5.617
"1442","48113008802","48113",0,5337,1776,31114,33.633,36.601,60.849,6.508
"1443","48113009001","48113",0,5791,1732,56924,73.701,36.201,35.428,4.254
"1444","48113009002","48113",0,4556,1444,44875,79.543,43.414,31.964,9.378
"1445","48113009101","48113",0,5572,2030,47946,65.865,24.601,49.71,0
"1446","48113009103","48113",0,3538,977,47891,67.326,37.041,21.235,5.939
"1447","48113009104","48113",0,3653,1063,67757,81.358,43.582,6.061,0.507
"1448","48113009105","48113",0,3715,1081,60815,81.48,44.409,42.607,1.223
"1449","48113009202","48113",0,5889,1489,45580,80.336,52.487,23.592,4.5
"1450","48113009203","48113",0,4409,1160,53942,88.093,47.112,32.051,2.059
"1451","48113009204","48113",0,2545,791,47620,64.361,41.068,37.445,1.141
"1452","48113009301","48113",0,5491,1316,62063,80.969,48.574,27.613,6.471
"1453","48113009303","48113",0,4164,1012,50330,85.759,48.675,39.384,0.601
"1454","48113009304","48113",0,8451,2469,28765,39.344,42.79,47.204,11.561
"1455","48113009401","48113",0,3312,1386,84337,46.83,18.047,63.911,0.681
"1456","48113009402","48113",0,2374,1115,178603,10.489,1.184,97.683,3.753
"1457","48113009500","48113",0,2097,796,199750,11.731,1.704,92.932,5.079
"1458","48113009603","48113",0,4997,1994,141643,18.331,3.963,81.083,7.324
"1459","48113009604","48113",0,4489,2167,46913,11.784,8.751,68.697,0
"1460","48113009605","48113",0,3506,1044,76735,69.766,26.142,10.731,7.139
"1461","48113009607","48113",0,3522,1302,133929,31.062,11.817,68.086,4.584
"1462","48113009608","48113",0,3010,1112,133000,24.884,6.106,73.184,3.731
"1463","48113009609","48113",0,3357,1212,183913,7.328,1.168,92.945,2.864
"1464","48113009610","48113",0,4886,1248,50948,82.583,67.349,-29.548,2.979
"1465","48113009611","48113",0,3618,1252,96759,57.684,25.658,57.057,11.896
"1466","48113009701","48113",0,4919,1480,76892,61.862,31.084,23.677,7.449
"1467","48113009702","48113",0,2944,1172,155208,22.554,10.194,75.779,3.224
"1468","48113009802","48113",0,5673,1745,54850,80.857,51.69,16.257,3.83
"1469","48113009803","48113",0,2248,700,78088,63.612,27.841,34.091,3.223
"1470","48113009804","48113",0,7341,2181,41088,82.196,61.851,-8.893,3.321
"1471","48113009900","48113",0,6024,3081,77196,40.239,9.483,43.253,3.848
"1472","48113010001","48113",0,2124,910,33611,27.072,24.826,40.733,35.052
"1473","48113010002","48113",0,4980,0,NA,28.896,30.336,NA,NA
"1474","48113010003","48113",0,3702,2347,88428,17.396,7.823,83.685,5.949
"1475","48113010101","48113",0,4212,1311,39436,64.387,42.82,32.569,11.721
"1476","48113010102","48113",0,3177,790,55667,95.656,53.846,38.139,5.61
"1477","48113010500","48113",0,3280,873,53608,78.72,40.789,29.984,8.727
"1478","48113010601","48113",0,5551,1493,60069,96.685,41.163,49.246,8.694
"1479","48113010602","48113",0,2932,880,35541,63.37,35.351,50.468,7.042
"1480","48113010701","48113",0,6037,1882,51221,79.791,39.31,52.2,11.15
"1481","48113010704","48113",0,6331,1781,34613,60.796,37.705,35.686,9.9
"1482","48113010804","48113",0,4980,1712,34600,63.313,41.354,32.724,8.57
"1483","48113010805","48113",0,5260,1524,56000,64.163,29.045,44.19,2.706
"1484","48113010806","48113",0,3812,1316,111667,43.153,9.891,85.622,2.575
"1485","48113010807","48113",0,4835,1350,67135,53.216,23.859,41.774,3.393
"1486","48113010808","48113",0,3305,1284,43622,70.893,41.689,73.431,1.844
"1487","48113010809","48113",0,5574,1904,47381,66.075,31.408,58.136,7.801
"1488","48113010903","48113",0,3975,1898,34248,25.635,10.96,63.828,6.717
"1489","48113010904","48113",0,4264,1764,45412,13.813,11.201,66.47,8.476
"1490","48113010905","48113",0,3502,1417,36219,0.657,1.843,78.563,4.776
"1491","48113010906","48113",0,3666,1336,52175,52.209,26.154,51.261,6.536
"1492","48113011002","48113",0,3707,1382,71979,19.18,8.017,71.329,3.639
"1493","48113011003","48113",0,4771,1767,56324,32.132,6.742,70.449,4.202
"1494","48113011004","48113",0,2529,977,55891,41.163,33.068,63.417,0
"1495","48113011101","48113",0,4682,1727,68684,25.374,5.472,60.545,4.421
"1496","48113011103","48113",0,3442,1181,40371,49.274,31.469,61.299,2.905
"1497","48113011104","48113",0,4620,1545,34368,42.359,28.341,65.214,8.238
"1498","48113011105","48113",0,5586,1734,39618,49.517,27.075,53.016,2.587
"1499","48113011201","48113",0,4346,1430,56824,28.279,21.579,67.995,5.756
"1500","48113011202","48113",0,2381,919,58975,24.192,8.827,91.241,5.44
"1501","48113011300","48113",0,5698,1991,51456,25.395,8.744,69.42,8.387
"1502","48113011401","48113",0,5718,1858,34286,18.293,19.629,68.21,2.539
"1503","48113011500","48113",0,4907,1483,26725,59.894,43.538,32.599,6.247
"1504","48113011601","48113",0,4526,1319,43255,60.76,36.935,64.77,9.877
"1505","48113011603","48113",0,3609,874,69833,78.914,47.614,12.173,5.338
"1506","48113011604","48113",0,3686,982,54631,74.742,32.801,50.023,1.004
"1507","48113011701","48113",0,6712,1916,51089,77.995,34.38,56.237,5.054
"1508","48113011702","48113",0,5743,1572,52598,83.232,44.152,43.196,1.84
"1509","48113011801","48113",0,4970,1464,53532,67.626,37.016,67.904,1.357
"1510","48113011802","48113",0,4548,1001,69323,90.303,48.548,57.45,3.643
"1511","48113011901","48113",0,3939,1118,54819,73.775,41.507,30.238,5.317
"1512","48113011902","48113",0,4415,1144,62286,78.777,34.332,63.611,1.647
"1513","48113012000","48113",0,10373,3311,37716,62.894,34.84,30.389,0.389
"1514","48113012101","48113",0,3039,985,46792,46.397,28.037,37.473,4.909
"1515","48113012102","48113",0,3184,853,53068,53.706,31.139,49.838,2.213
"1516","48113012206","48113",0,5607,1942,82659,29.909,11.621,75.812,3.63
"1517","48113012207","48113",0,7224,2678,49022,51.024,28.393,39.705,11.348
"1518","48113012208","48113",0,2611,990,32262,56.798,38.948,22.76,7.955
"1519","48113012209","48113",0,2306,1003,91989,28.621,14.607,63.897,1.202
"1520","48113012210","48113",0,4197,1923,42052,36.717,14.242,39.04,3.274
"1521","48113012211","48113",0,4435,1848,43137,51.161,25.644,41.875,4.116
"1522","48113012212","48113",0,5298,1394,69406,73.537,47.702,41.82,31.81
"1523","48113012213","48113",0,2024,952,86818,34.19,9.045,92.302,3.99
"1524","48113012301","48113",0,5073,1507,57056,62.685,32.579,47.038,0.948
"1525","48113012302","48113",0,8814,2582,39764,46.857,28.47,41.461,2.924
"1526","48113012400","48113",0,4900,2148,68924,41.469,24.62,73.756,4.512
"1527","48113012501","48113",0,3393,1061,81793,81.344,23.963,59.715,0.972
"1528","48113012502","48113",0,3016,1073,46051,74.105,22.465,44.864,1.564
"1529","48113012601","48113",0,5872,1746,49606,66.332,35.692,12.85,4.402
"1530","48113012603","48113",0,1836,576,92222,68.41,30.293,30.431,2.22
"1531","48113012604","48113",0,6533,2521,55431,40.395,18.47,42.598,4.157
"1532","48113012701","48113",0,5327,1914,50678,65.252,37.065,28.435,3.086
"1533","48113012702","48113",0,3260,1004,60880,67.822,16.247,56.629,2.806
"1534","48113012801","48113",0,2598,970,78099,47.383,29.06,45.553,0
"1535","48113012802","48113",0,5003,2116,123043,35.199,6.829,62.716,1.517
"1536","48113012900","48113",0,4321,1942,137115,20.991,3.508,85.731,0.932
"1537","48113013005","48113",0,4489,1753,130564,8.888,0,92.044,1.069
